"county","class","practice","cps","implementation","total_ghg_co2"
"Lewis","Cropland Management","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Compost (CN ratio 20) on Irrigated Croplands",0.384610635
"Lewis","Cropland Management","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Compost (CN ratio 20) on Non-Irrigated Croplands",0.315024186
"Lewis","Cropland Management","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Compost (CN ratio 25) on Irrigated Croplands",0.484991873
"Lewis","Cropland Management","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Compost (CN ratio 25) on Non-Irrigated Croplands",0.386940491
"Lewis","Cropland Management","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Dairy Manure on Irrigated Croplands",0.21442934
"Lewis","Cropland Management","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Dairy Manure on Non-Irrigated Croplands",0.188362638
"Lewis","Cropland Management","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Other Manure on Irrigated Croplands",0.21442934
"Lewis","Cropland Management","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Other Manure on Non-Irrigated Croplands",0.188362638
"Lewis","Cropland Management","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Sheep Manure on Irrigated Croplands",0.216229315
"Lewis","Cropland Management","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Sheep Manure on Non-Irrigated Croplands",0.188362638
"Lewis","Cropland Management","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Swine Manure on Irrigated Croplands",0.314269085
"Lewis","Cropland Management","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Swine Manure on Non-Irrigated Croplands",0.319126741
"Lewis","Cropland Management","Residue and Tillage Management - No-Till (CPS 329)","329","Intensive Till to No Till or Strip Till on Irrigated Cropland",0.177478371
"Lewis","Cropland Management","Residue and Tillage Management - No-Till (CPS 329)","329","Intensive Till to No Till or Strip Till on Non-Irrigated Cropland",0.1835324
"Lewis","Cropland Management","Residue and Tillage Management - No-Till (CPS 329)","329","Reduced Till to No Till or Strip Till on Irrigated Cropland",0.094435585
"Lewis","Cropland Management","Residue and Tillage Management - No-Till (CPS 329)","329","Reduced Till to No Till or Strip Till on Non-Irrigated Cropland",0.117624458
"Lewis","Cropland Management","Residue and Tillage Management - Reduced Till (CPS 345)","345","Intensive Till to Reduced Till on Irrigated Cropland",0.054613568
"Lewis","Cropland Management","Residue and Tillage Management - Reduced Till (CPS 345)","345","Intensive Till to Reduced Till on Non-Irrigated Cropland",0.088976884
"Lewis","Cropland Management","Stripcropping (CPS 585)","585","Add Perennial Cover Grown in Strips with Irrigated Annual Crops",0.238866404
"Lewis","Cropland Management","Stripcropping (CPS 585)","585","Add Perennial Cover Grown in Strips with Non-Irrigated Annual Crops",0.238866404
"Lewis","Cropland to Herbaceous Cover","Conservation Cover (CPS 327)","327","Convert Irrigated Cropland to Permanent Unfertilized Grass Cover",0.164669002
"Lewis","Cropland to Herbaceous Cover","Conservation Cover (CPS 327)","327","Convert Irrigated Cropland to Permanent Unfertilized Grass/Legume Cover",0.500930847
"Lewis","Cropland to Herbaceous Cover","Conservation Cover (CPS 327)","327","Convert Non-Irrigated Cropland to Permanent Unfertilized Grass Cover",0.361596041
"Lewis","Cropland to Herbaceous Cover","Conservation Cover (CPS 327)","327","Convert Non-Irrigated Cropland to Permanent Unfertilized Grass/Legume Cover",0.856015985
"Lewis","Cropland to Herbaceous Cover","Contour Buffer Strips (CPS 332)","332","Convert Strips of Irrigated Cropland to Permanent Unfertilized Grass Cover",0.164669002
"Lewis","Cropland to Herbaceous Cover","Contour Buffer Strips (CPS 332)","332","Convert Strips of Irrigated Cropland to Permanent Unfertilized Grass/Legume Cover",0.500930847
"Lewis","Cropland to Herbaceous Cover","Contour Buffer Strips (CPS 332)","332","Convert Strips of Non-Irrigated Cropland to Permanent Unfertilized Grass Cover",0.361596041
"Lewis","Cropland to Herbaceous Cover","Contour Buffer Strips (CPS 332)","332","Convert Strips of Non-Irrigated Cropland to Permanent Unfertilized Grass/Legume Cover",0.856015985
"Lewis","Cropland to Herbaceous Cover","Field Border (CPS 386)","386","Convert Strips of Irrigated Cropland to Permanent Unfertilized Grass Cover",0.164669002
"Lewis","Cropland to Herbaceous Cover","Field Border (CPS 386)","386","Convert Strips of Irrigated Cropland to Permanent Unfertilized Grass/Legume Cover",0.500930847
"Lewis","Cropland to Herbaceous Cover","Field Border (CPS 386)","386","Convert Strips of Non-Irrigated Cropland to Permanent Unfertilized Grass Cover",0.361596041
"Lewis","Cropland to Herbaceous Cover","Field Border (CPS 386)","386","Convert Strips of Non-Irrigated Cropland to Permanent Unfertilized Grass/Legume Cover",0.856015985
"Lewis","Cropland to Herbaceous Cover","Filter Strip (CPS 393)","393","Convert Strips of Irrigated Cropland to Permanent Unfertilized Grass Cover",0.164669002
"Lewis","Cropland to Herbaceous Cover","Filter Strip (CPS 393)","393","Convert Strips of Irrigated Cropland to Permanent Unfertilized Grass/Legume Cover",0.500930847
"Lewis","Cropland to Herbaceous Cover","Filter Strip (CPS 393)","393","Convert Strips of Non-Irrigated Cropland to Permanent Unfertilized Grass Cover",0.361596041
"Lewis","Cropland to Herbaceous Cover","Filter Strip (CPS 393)","393","Convert Strips of Non-Irrigated Cropland to Permanent Unfertilized Grass/Legume Cover",0.856015985
"Lewis","Cropland to Herbaceous Cover","Forage and Biomass Planting (CPS 512)","512","Conversion of Annual Cropland to Irrigated Grass/Legume Forage/Biomass Crops",1.196464613
"Lewis","Cropland to Herbaceous Cover","Forage and Biomass Planting (CPS 512)","512","Conversion of Annual Cropland to Non-Irrigated Grass/Legume Forage/Biomass Crops",0.919890655
"Lewis","Cropland to Herbaceous Cover","Grassed Waterway (CPS 412)","412","Convert Strips of Irrigated Cropland to Permanent Unfertilized Grass Cover",0.164669002
"Lewis","Cropland to Herbaceous Cover","Grassed Waterway (CPS 412)","412","Convert Strips of Irrigated Cropland to Permanent Unfertilized Grass/Legume Cover",0.500930847
"Lewis","Cropland to Herbaceous Cover","Grassed Waterway (CPS 412)","412","Convert Strips of Non-Irrigated Cropland to Permanent Unfertilized Grass Cover",0.361596041
"Lewis","Cropland to Herbaceous Cover","Grassed Waterway (CPS 412)","412","Convert Strips of Non-Irrigated Cropland to Permanent Unfertilized Grass/Legume Cover",0.856015985
"Lewis","Cropland to Herbaceous Cover","Herbaceous Wind Barriers (CPS 603)","603","Convert Strips of Irrigated Cropland to Permanent Unfertilized Grass Cover",0.164669002
"Lewis","Cropland to Herbaceous Cover","Herbaceous Wind Barriers (CPS 603)","603","Convert Strips of Irrigated Cropland to Permanent Unfertilized Grass/Legume Cover",0.500930847
"Lewis","Cropland to Herbaceous Cover","Herbaceous Wind Barriers (CPS 603)","603","Convert Strips of Non-Irrigated Cropland to Permanent Unfertilized Grass Cover",0.361596041
"Lewis","Cropland to Herbaceous Cover","Herbaceous Wind Barriers (CPS 603)","603","Convert Strips of Non-Irrigated Cropland to Permanent Unfertilized Grass/Legume Cover",0.856015985
"Lewis","Cropland to Herbaceous Cover","Riparian Herbaceous Cover (CPS 390)","390","Convert Irrigated Cropland to Permanent Unfertilized Grass Cover Near Aquatic Habitats",0.164669002
"Lewis","Cropland to Herbaceous Cover","Riparian Herbaceous Cover (CPS 390)","390","Convert Irrigated Cropland to Permanent Unfertilized Grass/Legume Cover Near Aquatic Habitats",0.500930847
"Lewis","Cropland to Herbaceous Cover","Riparian Herbaceous Cover (CPS 390)","390","Convert Non-Irrigated Cropland to Permanent Unfertilized Grass Cover Near Aquatic Habitats",0.361596041
"Lewis","Cropland to Herbaceous Cover","Riparian Herbaceous Cover (CPS 390)","390","Convert Non-Irrigated Cropland to Permanent Unfertilized Grass/Legume Cover Near Aquatic Habitats",0.856015985
"Lewis","Cropland to Herbaceous Cover","Vegetative Barriers (CPS 601)","601","Convert Strips of Irrigated Cropland to Permanent Unfertilized Grass Cover",0.164669002
"Lewis","Cropland to Herbaceous Cover","Vegetative Barriers (CPS 601)","601","Convert Strips of Irrigated Cropland to Permanent Unfertilized Grass/Legume Cover",0.500930847
"Lewis","Cropland to Herbaceous Cover","Vegetative Barriers (CPS 601)","601","Convert Strips of Non-Irrigated Cropland to Permanent Unfertilized Grass Cover",0.361596041
"Lewis","Cropland to Herbaceous Cover","Vegetative Barriers (CPS 601)","601","Convert Strips of Non-Irrigated Cropland to Permanent Unfertilized Grass/Legume Cover",0.856015985
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Beef Feedlot Manure on Managed Irrigated Pasture",0.099549833
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Beef Feedlot Manure on Managed Non-Irrigated Pasture",0.156275463
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Chicken Broiler Manure on Managed Irrigated Pasture",0.032447154
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Chicken Broiler Manure on Managed Non-Irrigated Pasture",0.152367627
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Chicken Layer Manure on Managed Irrigated Pasture",0.032447154
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Chicken Layer Manure on Managed Non-Irrigated Pasture",0.152367627
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Compost (CN ratio 10) on Managed Irrigated Pasture",0.068010908
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Compost (CN ratio 10) on Managed Non-Irrigated Pasture",0.155963097
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Compost (CN ratio 15) on Managed Irrigated Pasture",0.144130706
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Compost (CN ratio 15) on Managed Non-Irrigated Pasture",0.159898898
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Compost (CN ratio 20) on Managed Irrigated Pasture",0.212057185
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Compost (CN ratio 20) on Managed Non-Irrigated Pasture",0.161672414
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Compost (CN ratio 25) on Managed Irrigated Pasture",0.271104383
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Compost (CN ratio 25) on Managed Non-Irrigated Pasture",0.163526703
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Other Manure on Managed Irrigated Pasture",0.099549836
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Other Manure on Managed Non-Irrigated Pasture",0.156275463
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Sheep Manure on Managed Irrigated Pasture",0.099549836
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Sheep Manure on Managed Non-Irrigated Pasture",0.156275463
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Swine Manure on Managed Irrigated Pasture",0.144130708
"Lewis","Grazing Lands","Nutrient Management (CPS 590)","590","Replace Synthetic N Fertilizer with Swine Manure on Managed Non-Irrigated Pasture",0.159898898
"Lewis","Grazing Lands","Prescribed Grazing (CPS 528)","528","Grazing Management to Improve Irrigated Pasture Condition",0.041185798
"Lewis","Grazing Lands","Prescribed Grazing (CPS 528)","528","Grazing Management to Improve Rangeland or Non-Irrigated Pasture Condition",0.010540967
"Lewis","Grazing Lands","Range Planting (CPS 550)","550","Seeding Forages to Improve Rangeland Condition",0.502429128
"Lewis","Restoration of Disturbed Lands","Critical Area Planting (CPS 342)","342","Restore Highly Disturbed Areas by Planting Permanent Vegetative Cover",1.898785472
"Lewis","Restoration of Disturbed Lands","Riparian Restoration",,"Restore Degraded Riparian Areas by Planting Woody Plants",2.190283298
"Lewis","Woody Plantings","Hedgerow Planting (CPS 422)","422","Replace a Strip of Cropland with 1 Row of Woody Plants (Conifer)",16.19108816
"Lewis","Woody Plantings","Hedgerow Planting (CPS 422)","422","Replace a Strip of Grassland with 1 Row of Woody Plants (Conifer)",15.82949212
"Lewis","Woody Plantings","Riparian Forest Buffer (CPS 391)","391","Replace a Strip of Cropland Near Watercourses or Water Bodies with Woody Plants (Mixed Hardwoods/Conifer)",17.7222325
"Lewis","Woody Plantings","Riparian Forest Buffer (CPS 391)","391","Replace a Strip of Grassland Near Watercourses or Water Bodies with Woody Plants (Mixed Hardwoods/Conifer)",17.36063646
"Lewis","Woody Plantings","Tree/Shrub Establishment (CPS 612)","612","Conversion of Annual Cropland to a Farm Woodlot (Conifer)",17.94992062
"Lewis","Woody Plantings","Tree/Shrub Establishment (CPS 612)","612","Conversion of Grassland to a Farm Woodlot (Conifer)",17.58832457
"Lewis","Woody Plantings","Windbreak/Shelterbelt Establishment (CPS 380)","380","Replace a Strip of Cropland with 1 Row of Woody Plants (Conifer)",16.19108816
"Lewis","Woody Plantings","Windbreak/Shelterbelt Establishment (CPS 380)","380","Replace a Strip of Cropland with 3 Rows of Woody Plants (Conifer)",11.68699408
"Lewis","Woody Plantings","Windbreak/Shelterbelt Establishment (CPS 380)","380","Replace a Strip of Grassland with 1 Row of Woody Plants (Conifer)",15.82949212
"Lewis","Woody Plantings","Windbreak/Shelterbelt Establishment (CPS 380)","380","Replace a Strip of Grassland with 3 Rows of Woody Plants (Conifer)",11.32539804
"Lincoln","Cropland Management","Combustion System Improvement (CPS 372)","372","Improved Farm Equipment Fuel Efficiency",0.012145749
"Lincoln","Cropland Management","Conservation Crop Rotation (CPS 328)","328","Decrease Fallow Frequency or Add Perennial Crops to Rotations",0.263967603
"Lincoln","Cropland Management","Cover Crop (CPS 340)","340","Add Legume Seasonal Cover Crop (with 50% Fertilizer N Reduction) to Irrigated Cropland",0.032392749
"Lincoln","Cropland Management","Cover Crop (CPS 340)","340","Add Legume Seasonal Cover Crop (with 50% Fertilizer N Reduction) to Non-Irrigated Cropland",-0.012114137
"Lincoln","Cropland Management","Cover Crop (CPS 340)","340","Add Legume Seasonal Cover Crop (with 50% Fertilizer N Reduction) to No-Till Irrigated Cropland",0.061222257
"Lincoln","Cropland Management","Cover Crop (CPS 340)","340","Add Legume Seasonal Cover Crop (with 50% Fertilizer N Reduction) to No-Till Non-Irrigated Cropland",0.107442721
"Lincoln","Cropland Management","Cover Crop (CPS 340)","340","Add Non-Legume Seasonal Cover Crop (with 25% Fertilizer N Reduction) to Irrigated Cropland",-0.021941662
"Lincoln","Cropland Management","Cover Crop (CPS 340)","340","Add Non-Legume Seasonal Cover Crop (with 25% Fertilizer N Reduction) to Non-Irrigated Cropland",-0.011763911
